Timestamp,City,Location,Latitude,Longitude,Road Type,Weather,Rain (mm),Temperature (C),Visibility (km),Hour of Day,Day of Week,Is Weekend,Is Peak Hour,Peak Type,Vehicle Count,Two-Wheelers (%),Cars (%),Heavy Vehicles (%),Avg Speed (km/h),Public Transport Density,Congestion Score (0-100),Congestion Level,Accident,Event Nearby
2025-09-24 20:29:00,Hyderabad,Miyapur,17.447289,78.522147,Arterial,Clear,0.0,23.4,6.7,20,Wednesday,False,False,None,141,31.8,57.1,11.1,46.9,59,36,Medium,No,Yes
2025-12-30 19:33:00,Delhi,Noida Link Road,28.673933,77.24114,Arterial,Fog,0.0,28.4,0.3,19,Tuesday,False,True,Evening,391,44.7,47.9,7.4,18.8,165,100,Very High,No,Yes
2025-11-06 06:05:00,Mumbai,Juhu,19.025812,72.852001,Commercial,Clear,0.0,32.3,5.3,6,Thursday,False,False,None,220,29.8,56.8,13.4,36.5,70,60,Medium,No,No
2025-02-21 13:05:00,Hyderabad,Charminar,17.428083,78.492012,Residential,Cloudy,0.0,34.2,5.3,13,Friday,False,False,None,280,44.1,50.9,5.0,29.7,133,77,High,No,Yes
2025-12-04 16:53:00,Bangalore,Jayanagar,13.014636,77.627085,Commercial,Fog,0.0,32.2,1.0,16,Thursday,False,False,None,233,32.8,59.3,8.0,33.0,82,65,Medium,No,Yes
2025-08-27 05:15:00,Pune,Nigdi,18.44603,73.910337,Arterial,Clear,0.0,30.6,5.7,5,Wednesday,False,False,None,15,27.8,63.5,8.7,27.8,7,49,Medium,Yes,Yes
2025-04-11 20:02:00,Pune,Kharadi,18.568833,73.798291,Commercial,Clear,0.0,32.6,7.2,20,Friday,False,False,None,267,45.1,46.5,8.4,48.8,110,55,Medium,No,Yes
2025-12-09 02:11:00,Hyderabad,Begumpet,17.37578,78.431933,Commercial,Rain,12.5,35.8,7.3,2,Tuesday,False,False,None,17,39.2,55.4,5.4,36.8,8,36,Medium,No,No
2025-05-19 11:36:00,Surat,Piplod,21.235225,72.835428,Arterial,Rain,15.5,20.3,4.8,11,Monday,False,False,None,63,28.9,58.7,12.4,37.1,28,43,Medium,No,No
2025-10-29 16:32:00,Mumbai,Marine Drive,18.996818,72.870785,Highway,Fog,0.0,35.7,0.2,16,Wednesday,False,False,None,201,52.7,22.9,24.5,50.2,85,43,Medium,No,No
2025-11-21 15:45:00,Jaipur,Sanganer,26.865666,75.787263,Highway,Clear,0.0,22.9,5.6,15,Friday,False,False,None,146,48.6,32.5,18.9,50.3,48,34,Low,No,Yes
2025-11-06 14:18:00,Mumbai,Thane Checkpost,19.151605,72.917491,Highway,Cloudy,0.0,34.4,8.0,14,Thursday,False,False,None,237,37.7,33.2,29.0,15.0,100,99,Very High,Yes,Yes
2025-10-10 22:11:00,Bangalore,BTM Layout,13.029744,77.643425,Commercial,Clear,0.0,29.0,9.4,22,Friday,False,False,None,212,37.8,51.5,10.7,41.7,70,53,Medium,No,No
2025-07-25 22:10:00,Jaipur,Amer Road,26.96964,75.828617,Arterial,Fog,0.0,36.6,1.2,22,Friday,False,False,None,103,28.3,65.3,6.4,31.4,48,45,Medium,No,Yes
2025-11-08 16:04:00,Delhi,Rajouri Garden,28.554684,77.176324,Residential,Cloudy,0.0,36.1,7.9,16,Saturday,True,False,None,72,38.4,54.7,6.8,29.0,28,42,Medium,No,No
2025-01-10 00:11:00,Chennai,Velachery,13.04906,80.245369,Residential,Clear,0.0,34.6,7.7,0,Friday,False,False,None,19,40.1,56.8,3.1,71.4,9,0,Low,No,Yes
2025-03-02 12:32:00,Surat,Dumas Road,21.21801,72.909137,Residential,Cloudy,0.0,24.9,9.1,12,Sunday,True,False,None,212,28.8,64.5,6.7,36.2,84,59,Medium,No,Yes
2025-10-07 07:11:00,Delhi,ITO Junction,28.624777,77.129507,Commercial,Cloudy,0.0,35.7,4.9,7,Tuesday,False,False,None,183,42.5,45.8,11.7,42.9,82,47,Medium,No,No
2025-08-19 03:42:00,Kolkata,Salt Lake,22.611965,88.349987,Highway,Cloudy,0.0,22.3,7.0,3,Tuesday,False,False,None,28,35.7,47.4,16.9,50.4,13,14,Low,No,No
2025-04-17 22:32:00,Hyderabad,Kukatpally,17.349281,78.522367,Residential,Clear,0.0,39.6,7.5,22,Thursday,False,False,None,143,29.0,67.1,3.8,37.8,70,46,Medium,No,No
2025-01-20 19:52:00,Kolkata,EM Bypass,22.511427,88.286682,Highway,Clear,0.0,34.2,5.3,19,Monday,False,True,Evening,538,51.2,23.4,25.4,28.4,241,100,Very High,No,Yes
2025-09-10 16:37:00,Ahmedabad,Iskcon Circle,22.966606,72.494934,Highway,Fog,0.0,24.8,0.4,16,Wednesday,False,False,None,215,31.0,49.1,19.9,39.4,77,56,Medium,No,No
2025-08-26 15:01:00,Pune,Viman Nagar,18.493607,73.825116,Highway,Fog,0.0,36.8,1.5,15,Tuesday,False,False,None,269,52.5,22.3,25.2,32.5,111,72,High,No,Yes
2025-12-15 04:59:00,Pune,Swargate,18.553642,73.879724,Arterial,Clear,0.0,27.0,9.1,4,Monday,False,False,None,8,51.2,40.4,8.4,59.6,3,1,Low,No,No
2025-01-09 13:04:00,Delhi,India Gate,28.554636,77.1317,Residential,Clear,0.0,35.8,6.6,13,Thursday,False,False,None,53,43.4,53.1,3.5,31.7,24,37,Medium,No,No
2025-01-01 03:51:00,Mumbai,Andheri,19.141069,72.857885,Highway,Rain,14.0,28.6,4.6,3,Wednesday,False,False,None,8,29.8,42.4,27.8,47.3,2,24,Low,No,No
2025-07-08 01:54:00,Chennai,Tambaram,13.024798,80.280337,Highway,Rain,24.8,24.2,8.6,1,Tuesday,False,False,None,9,47.7,26.1,26.2,22.3,3,64,Medium,Yes,No
2025-05-30 06:47:00,Bangalore,Electronic City,12.942591,77.548747,Residential,Cloudy,0.0,20.6,8.3,6,Friday,False,False,None,248,30.2,63.9,5.9,31.3,122,69,High,No,No
2025-01-18 11:20:00,Mumbai,Borivali,19.126272,72.855808,Arterial,Clear,0.0,39.9,9.4,11,Saturday,True,False,None,264,54.8,37.9,7.3,48.3,86,55,Medium,No,Yes
2025-03-04 00:03:00,Kolkata,EM Bypass,22.513064,88.338916,Arterial,Clear,0.0,32.2,7.0,0,Tuesday,False,False,None,12,41.4,44.5,14.1,22.8,5,54,Medium,Yes,Yes
2025-12-28 17:34:00,Mumbai,Thane Checkpost,19.133874,72.882551,Residential,Cloudy,0.0,26.7,6.6,17,Sunday,True,True,Evening,493,43.7,50.7,5.6,10.1,232,100,Very High,Yes,Yes
2025-04-25 20:27:00,Surat,Varachha,21.202042,72.769025,Commercial,Clear,0.0,32.9,5.9,20,Friday,False,False,None,210,30.6,55.8,13.6,46.8,99,48,Medium,No,No
2025-09-23 07:09:00,Kolkata,Ballygunge,22.597105,88.297967,Arterial,Fog,0.0,20.9,0.3,7,Tuesday,False,False,None,254,52.1,37.1,10.8,31.2,104,71,High,No,Yes
2025-08-01 11:26:00,Jaipur,Raja Park,26.942845,75.866442,Arterial,Clear,0.0,21.8,5.5,11,Friday,False,False,None,72,33.5,60.0,6.5,44.8,25,27,Low,No,Yes
2025-10-30 06:49:00,Chennai,Perungudi,13.106288,80.191306,Commercial,Clear,0.0,39.9,8.6,6,Thursday,False,False,None,186,47.4,42.9,9.6,54.2,65,36,Medium,No,No
2025-07-20 20:22:00,Jaipur,Amer Road,26.952721,75.768077,Highway,Clear,0.0,26.2,8.6,20,Sunday,True,False,None,51,50.7,25.8,23.5,41.1,17,27,Low,No,No
2025-07-13 20:59:00,Pune,Hadapsar,18.517154,73.807769,Residential,Clear,0.0,26.1,6.2,20,Sunday,True,False,None,183,37.9,57.7,4.5,28.2,70,77,High,Yes,No
2025-12-17 21:43:00,Surat,Adajan,21.100381,72.754996,Commercial,Cloudy,0.0,31.4,9.7,21,Wednesday,False,False,None,319,34.5,57.9,7.6,14.0,100,100,Very High,Yes,Yes
2025-04-02 08:12:00,Surat,Hazira,21.209914,72.839805,Arterial,Cloudy,0.0,33.5,7.0,8,Wednesday,False,True,Morning,384,47.5,44.0,8.4,19.4,173,100,Very High,No,No
2025-10-03 15:58:00,Mumbai,Marine Drive,19.078743,72.882655,Arterial,Cloudy,0.0,36.3,7.4,15,Friday,False,False,None,97,33.4,59.2,7.4,36.7,47,39,Medium,No,No
2025-05-20 20:29:00,Kolkata,Howrah Bridge,22.618078,88.381271,Highway,Clear,0.0,27.1,9.3,20,Tuesday,False,False,None,290,30.1,44.1,25.8,43.8,94,64,Medium,No,Yes
2025-02-12 17:52:00,Kolkata,Howrah Bridge,22.622623,88.297541,Highway,Rain,16.2,39.3,7.1,17,Wednesday,False,True,Evening,404,44.4,30.1,25.5,12.6,126,100,Very High,No,Yes
2025-05-01 16:02:00,Jaipur,Raja Park,26.845255,75.853952,Residential,Rain,4.3,35.3,6.5,16,Thursday,False,False,None,81,32.5,61.3,6.2,30.7,32,52,Medium,No,Yes
2025-04-22 15:22:00,Bangalore,Koramangala,13.040525,77.642004,Commercial,Rain,22.4,26.5,7.9,15,Tuesday,False,False,None,146,29.9,61.7,8.4,31.5,45,62,Medium,No,Yes
2025-05-16 18:14:00,Hyderabad,Jubilee Hills,17.46104,78.451741,Residential,Clear,0.0,24.2,8.6,18,Friday,False,True,Evening,328,27.1,69.4,3.5,19.7,119,95,Very High,No,No
2025-05-10 12:30:00,Jaipur,Sanganer,26.925455,75.838317,Highway,Cloudy,0.0,19.7,9.4,12,Saturday,True,False,None,251,50.4,27.4,22.2,43.5,77,58,Medium,No,Yes
2025-05-26 03:33:00,Bangalore,Koramangala,12.993612,77.660269,Highway,Rain,23.4,33.6,4.3,3,Monday,False,False,None,24,31.8,42.4,25.8,42.2,9,31,Low,No,No
2025-11-15 16:50:00,Pune,Shivajinagar,18.54992,73.851062,Arterial,Clear,0.0,39.2,4.0,16,Saturday,True,False,None,71,34.4,56.4,9.2,33.8,27,38,Medium,No,No
2025-12-27 14:44:00,Surat,Udhna,21.167884,72.887931,Commercial,Clear,0.0,25.1,7.4,14,Saturday,True,False,None,196,42.7,42.9,14.4,39.2,84,53,Medium,No,Yes
2025-06-02 12:47:00,Bangalore,Silk Board,13.041767,77.52364,Residential,Cloudy,0.0,32.2,5.6,12,Monday,False,False,None,243,36.6,60.8,2.5,53.9,87,46,Medium,No,No
2025-12-19 03:19:00,Pune,Deccan,18.574845,73.837768,Commercial,Clear,0.0,35.4,9.5,3,Friday,False,False,None,28,29.8,61.2,9.0,64.9,10,0,Low,No,Yes
2025-02-25 07:34:00,Bangalore,Silk Board,13.043363,77.622194,Commercial,Cloudy,0.0,37.7,9.6,7,Tuesday,False,False,None,105,36.2,55.3,8.4,25.9,49,51,Medium,No,No
2025-11-08 12:59:00,Mumbai,Kurla,19.040523,72.845983,Highway,Cloudy,0.0,37.2,9.9,12,Saturday,True,False,None,105,48.1,36.8,15.1,23.9,32,68,High,Yes,No
2025-10-02 19:12:00,Ahmedabad,Chandkheda,22.999137,72.64442,Residential,Clear,0.0,34.7,8.2,19,Thursday,False,True,Evening,424,48.1,47.7,4.2,20.2,141,100,Very High,No,No
2025-11-08 04:35:00,Delhi,India Gate,28.573806,77.25093,Residential,Clear,0.0,38.9,9.0,4,Saturday,True,False,None,15,40.4,54.8,4.8,61.9,6,0,Low,No,No
2025-08-13 08:23:00,Surat,Katargam,21.155184,72.795651,Residential,Clear,0.0,19.6,9.8,8,Wednesday,False,True,Morning,352,54.2,43.0,2.8,22.7,170,95,Very High,No,No
2025-04-01 16:12:00,Ahmedabad,Iskcon Circle,23.101069,72.636185,Commercial,Clear,0.0,34.2,9.4,16,Tuesday,False,False,None,212,26.0,59.2,14.8,43.2,82,52,Medium,No,No
2025-10-08 01:50:00,Mumbai,Nariman Point,19.04429,72.828763,Residential,Clear,0.0,37.6,6.1,1,Wednesday,False,False,None,21,28.9,67.7,3.4,30.7,6,47,Medium,Yes,No
2025-10-08 05:27:00,Jaipur,Sitapura,26.848237,75.717453,Residential,Clear,0.0,27.2,6.5,5,Wednesday,False,False,None,14,37.4,55.1,7.5,50.7,5,11,Low,No,No
2025-03-27 07:25:00,Mumbai,Andheri,19.033952,72.885077,Residential,Clear,0.0,38.7,6.1,7,Thursday,False,False,None,125,33.8,63.4,2.8,50.7,38,30,Low,No,No
2025-12-10 03:41:00,Kolkata,Tollygunge,22.539816,88.389009,Arterial,Clear,0.0,25.8,7.1,3,Wednesday,False,False,None,11,47.3,43.4,9.3,30.0,3,46,Medium,Yes,Yes
2025-04-06 03:06:00,Ahmedabad,Sabarmati,23.035265,72.612374,Highway,Clear,0.0,39.5,5.7,3,Sunday,True,False,None,9,39.8,38.9,21.3,56.4,3,5,Low,No,Yes
2025-07-13 16:43:00,Jaipur,Sanganer,26.934373,75.752383,Highway,Clear,0.0,28.2,8.7,16,Sunday,True,False,None,101,51.2,26.0,22.8,32.3,44,44,Medium,No,No
2025-08-21 13:19:00,Mumbai,Borivali,19.059408,72.875355,Highway,Clear,0.0,36.2,7.5,13,Thursday,False,False,None,145,27.5,50.8,21.7,33.5,51,50,Medium,No,No
2025-06-11 09:07:00,Delhi,Lajpat Nagar,28.588763,77.246727,Residential,Fog,0.0,27.1,1.1,9,Wednesday,False,True,Morning,551,31.0,63.1,5.9,10.8,191,100,Very High,No,Yes
2025-03-05 05:22:00,Jaipur,MI Road,26.932247,75.746004,Highway,Cloudy,0.0,20.5,6.3,5,Wednesday,False,False,None,29,48.3,32.8,18.9,35.5,14,44,Medium,Yes,Yes
2025-04-29 09:24:00,Chennai,OMR Junction,13.016577,80.223046,Arterial,Cloudy,0.0,35.0,9.3,9,Tuesday,False,True,Morning,414,54.5,32.8,12.7,27.5,153,100,Very High,No,No
2025-03-26 12:13:00,Mumbai,Worli,19.013714,72.948546,Arterial,Clear,0.0,23.2,9.1,12,Wednesday,False,False,None,50,34.1,52.7,13.2,19.0,22,64,Medium,Yes,No
2025-04-08 15:36:00,Kolkata,Esplanade,22.534633,88.357204,Commercial,Cloudy,0.0,26.6,4.3,15,Tuesday,False,False,None,65,53.5,37.9,8.5,47.0,31,23,Low,No,No
2025-04-08 17:56:00,Surat,Piplod,21.099297,72.804489,Highway,Cloudy,0.0,23.8,4.3,17,Tuesday,False,True,Evening,409,45.7,36.9,17.4,10.5,155,100,Very High,No,Yes
2025-11-14 12:56:00,Hyderabad,Gachibowli,17.425388,78.450119,Commercial,Clear,0.0,30.7,5.3,12,Friday,False,False,None,157,31.7,58.2,10.0,37.1,69,49,Medium,No,Yes
2025-10-26 23:07:00,Bangalore,Hebbal,12.919592,77.650299,Arterial,Clear,0.0,36.1,4.2,23,Sunday,True,False,None,254,40.6,52.0,7.4,31.7,119,70,High,No,Yes
2025-01-23 23:53:00,Ahmedabad,Prahlad Nagar,23.095538,72.537012,Residential,Clear,0.0,33.7,5.0,23,Thursday,False,False,None,199,52.1,41.2,6.7,41.0,82,52,Medium,No,Yes
2025-04-05 21:58:00,Jaipur,MI Road,26.969321,75.781659,Highway,Clear,0.0,31.0,6.1,21,Saturday,True,False,None,174,50.1,31.1,18.8,21.8,85,82,High,Yes,No
2025-12-10 17:45:00,Mumbai,Andheri,19.128694,72.942594,Residential,Clear,0.0,19.8,6.9,17,Wednesday,False,True,Evening,703,54.4,38.8,6.7,16.3,247,100,Very High,No,Yes
2025-07-08 03:05:00,Surat,Adajan,21.209732,72.889215,Arterial,Cloudy,0.0,33.5,5.2,3,Tuesday,False,False,None,27,44.9,46.0,9.0,41.7,8,37,Medium,Yes,Yes
2025-07-26 07:53:00,Hyderabad,Charminar,17.40365,78.523636,Highway,Clear,0.0,18.4,9.4,7,Saturday,True,False,None,133,49.5,34.0,16.5,37.9,40,44,Medium,No,No
2025-08-28 18:12:00,Hyderabad,Secunderabad,17.396284,78.549642,Highway,Fog,0.0,18.9,1.3,18,Thursday,False,True,Evening,415,31.7,44.7,23.6,16.5,199,100,Very High,No,Yes
2025-05-04 16:20:00,Delhi,India Gate,28.621117,77.273943,Residential,Clear,0.0,30.6,9.5,16,Sunday,True,False,None,207,30.9,61.3,7.8,42.4,76,52,Medium,No,No
2025-08-02 16:45:00,Surat,Vesu,21.111075,72.825911,Residential,Rain,11.2,38.1,9.5,16,Saturday,True,False,None,155,28.4,65.6,6.0,19.8,62,76,High,No,No
2025-06-28 09:31:00,Surat,Udhna,21.112967,72.891048,Highway,Cloudy,0.0,32.3,7.8,9,Saturday,True,True,Morning,563,41.8,38.5,19.7,14.7,180,100,Very High,No,No
2025-03-07 03:25:00,Bangalore,MG Road,12.934774,77.61741,Residential,Cloudy,0.0,22.5,9.2,3,Friday,False,False,None,28,28.2,69.0,2.7,62.5,13,2,Low,No,Yes
2025-11-07 08:25:00,Jaipur,MI Road,26.908047,75.750407,Commercial,Clear,0.0,26.6,4.4,8,Friday,False,True,Morning,666,51.3,35.2,13.6,23.6,220,100,Very High,No,Yes
2025-11-12 11:22:00,Surat,Adajan,21.187255,72.76821,Commercial,Cloudy,0.0,38.2,6.2,11,Wednesday,False,False,None,87,48.9,41.8,9.3,31.2,30,43,Medium,No,No
2025-11-16 02:40:00,Surat,Udhna,21.204592,72.849074,Arterial,Clear,0.0,38.7,4.7,2,Sunday,True,False,None,13,47.1,42.9,9.9,69.9,4,0,Low,No,No
2025-04-14 13:35:00,Mumbai,Sion,19.056386,72.824687,Commercial,Clear,0.0,38.9,8.8,13,Monday,False,False,None,125,41.2,50.1,8.7,43.0,50,37,Medium,No,Yes
2025-12-15 13:30:00,Bangalore,Indiranagar,12.951334,77.601874,Highway,Clear,0.0,25.4,4.9,13,Monday,False,False,None,229,27.6,54.1,18.3,50.2,71,47,Medium,No,No
2025-08-02 06:50:00,Pune,Magarpatta,18.480696,73.864193,Arterial,Fog,0.0,36.5,0.7,6,Saturday,True,False,None,162,44.9,45.2,9.9,14.8,65,87,Very High,Yes,No
2025-07-05 06:28:00,Mumbai,Kurla,19.080146,72.857248,Commercial,Cloudy,0.0,24.8,4.1,6,Saturday,True,False,None,186,27.3,64.0,8.7,27.5,69,78,High,Yes,No
2025-10-24 19:18:00,Delhi,Karol Bagh,28.665533,77.2082,Arterial,Rain,5.1,28.3,9.4,19,Friday,False,True,Evening,689,36.3,52.8,10.9,18.0,247,100,Very High,No,Yes
2025-11-21 08:37:00,Hyderabad,Banjara Hills,17.331367,78.477375,Highway,Clear,0.0,28.1,5.3,8,Friday,False,True,Morning,561,47.9,25.5,26.6,27.6,191,100,Very High,No,No
2025-07-22 23:43:00,Ahmedabad,Kalupur,23.004036,72.64054,Residential,Clear,0.0,21.8,7.3,23,Tuesday,False,False,None,199,43.6,49.5,6.9,51.0,70,42,Medium,No,No
2025-08-27 21:56:00,Delhi,Saket,28.556972,77.246955,Commercial,Clear,0.0,36.6,6.4,21,Wednesday,False,False,None,76,52.9,38.3,8.8,38.1,35,34,Low,No,Yes
2025-01-29 13:31:00,Ahmedabad,Prahlad Nagar,22.949044,72.507723,Residential,Clear,0.0,27.9,9.7,13,Wednesday,False,False,None,222,47.8,45.0,7.2,28.5,76,68,High,No,No
2025-01-25 12:24:00,Chennai,OMR Junction,13.0137,80.263203,Residential,Clear,0.0,28.3,6.7,12,Saturday,True,False,None,222,50.3,43.2,6.5,33.1,75,63,Medium,No,No
2025-08-10 08:54:00,Jaipur,Malviya Nagar,26.848744,75.722106,Commercial,Clear,0.0,23.5,4.9,8,Sunday,True,True,Morning,467,47.8,46.6,5.5,23.5,193,100,Very High,No,No
2025-05-14 03:24:00,Hyderabad,Kukatpally,17.443253,78.525065,Highway,Clear,0.0,37.5,9.7,3,Wednesday,False,False,None,20,45.4,35.5,19.1,65.5,7,0,Low,No,Yes
2025-12-22 19:45:00,Jaipur,Sindhi Camp,26.926856,75.769579,Commercial,Rain,7.7,29.0,7.3,19,Monday,False,True,Evening,517,38.6,47.1,14.3,10.8,179,100,Very High,Yes,No
2025-08-29 01:11:00,Bangalore,Majestic,13.02095,77.541455,Highway,Rain,10.7,23.0,7.3,1,Friday,False,False,None,17,46.7,33.3,20.1,43.1,5,29,Low,No,No
2025-03-24 04:01:00,Hyderabad,LB Nagar,17.349266,78.44347,Highway,Fog,0.0,38.9,0.4,4,Monday,False,False,None,16,37.6,39.1,23.3,59.4,5,3,Low,No,No
2025-09-24 20:53:00,Kolkata,Garia,22.571751,88.390344,Residential,Fog,0.0,28.1,0.5,20,Wednesday,False,False,None,304,53.5,43.2,3.3,31.6,151,79,High,No,Yes
2025-11-03 16:19:00,Delhi,Kashmere Gate,28.654637,77.238659,Commercial,Rain,10.0,30.2,7.0,16,Monday,False,False,None,69,47.8,47.1,5.0,20.5,29,61,Medium,No,No
2025-11-15 23:43:00,Chennai,Nungambakkam,13.034799,80.275624,Highway,Cloudy,0.0,38.7,7.5,23,Saturday,True,False,None,97,52.0,20.7,27.3,47.0,31,29,Low,No,Yes
2025-05-26 14:02:00,Kolkata,Rajarhat,22.615498,88.33942,Commercial,Cloudy,0.0,21.8,4.6,14,Monday,False,False,None,143,25.5,64.7,9.7,35.4,69,48,Medium,No,Yes
2025-07-12 22:32:00,Pune,Hadapsar,18.450607,73.822639,Highway,Clear,0.0,23.9,4.2,22,Saturday,True,False,None,167,27.0,47.1,25.9,42.7,63,45,Medium,No,No
2025-01-08 08:06:00,Ahmedabad,Bopal,23.021783,72.634229,Commercial,Clear,0.0,28.9,7.1,8,Wednesday,False,True,Morning,586,51.5,39.8,8.7,14.2,176,100,Very High,No,No
2025-11-01 16:17:00,Mumbai,Juhu,18.997283,72.825739,Residential,Cloudy,0.0,22.7,9.3,16,Saturday,True,False,None,220,53.5,39.9,6.6,32.1,81,64,Medium,No,No
2025-05-06 09:10:00,Delhi,Nehru Place,28.624227,77.214825,Residential,Clear,0.0,33.1,7.7,9,Tuesday,False,True,Morning,499,52.3,45.1,2.6,11.6,171,100,Very High,Yes,No
2025-07-30 11:53:00,Kolkata,Alipore,22.533377,88.305463,Commercial,Cloudy,0.0,37.8,6.6,11,Wednesday,False,False,None,50,26.2,65.1,8.8,31.3,17,37,Medium,No,No
2025-04-07 01:26:00,Pune,Pimpri,18.519781,73.897485,Commercial,Clear,0.0,36.2,5.6,1,Monday,False,False,None,18,39.7,54.3,6.0,55.5,7,7,Low,No,Yes
2025-04-22 16:18:00,Chennai,Guindy,13.104325,80.285145,Highway,Rain,20.0,26.7,9.0,16,Tuesday,False,False,None,308,27.9,50.6,21.6,29.2,131,92,Very High,No,Yes
2025-06-19 05:26:00,Kolkata,Shyambazar,22.570608,88.358455,Residential,Clear,0.0,33.1,5.9,5,Thursday,False,False,None,17,26.8,69.5,3.8,24.9,6,52,Medium,Yes,No
2025-07-12 04:47:00,Pune,Pimpri,18.533127,73.862425,Highway,Rain,18.0,32.9,4.5,4,Saturday,True,False,None,10,33.9,48.2,17.9,47.3,3,24,Low,No,No
2025-03-18 22:41:00,Kolkata,Shyambazar,22.637836,88.318214,Arterial,Rain,23.5,32.7,9.1,22,Tuesday,False,False,None,119,43.2,43.3,13.5,32.6,38,57,Medium,No,Yes
2025-04-08 22:08:00,Chennai,Anna Nagar,13.115078,80.253421,Commercial,Fog,0.0,39.5,1.7,22,Tuesday,False,False,None,121,30.4,58.9,10.7,48.1,53,32,Low,No,Yes
2025-08-21 19:55:00,Hyderabad,Begumpet,17.400329,78.541954,Commercial,Cloudy,0.0,34.4,7.9,19,Thursday,False,True,Evening,598,50.7,35.0,14.3,24.4,293,100,Very High,No,No
2025-02-15 10:22:00,Ahmedabad,Maninagar,23.043407,72.579126,Residential,Clear,0.0,39.8,5.3,10,Saturday,True,True,Morning,507,25.7,68.7,5.6,13.1,169,100,Very High,Yes,No
2025-06-18 01:44:00,Pune,Kharadi,18.547168,73.890679,Commercial,Clear,0.0,20.0,8.8,1,Wednesday,False,False,None,30,38.4,56.0,5.6,66.9,10,0,Low,No,Yes
2025-10-08 21:06:00,Bangalore,Electronic City,12.950116,77.618377,Highway,Cloudy,0.0,26.2,5.0,21,Wednesday,False,False,None,222,49.5,29.5,21.1,14.4,107,97,Very High,Yes,No
2025-02-14 08:30:00,Bangalore,Whitefield,13.031847,77.536488,Residential,Clear,0.0,33.1,9.5,8,Friday,False,True,Morning,445,50.2,43.6,6.2,11.3,148,100,Very High,No,Yes
2025-01-28 02:12:00,Jaipur,Jagatpura,26.906061,75.735002,Commercial,Cloudy,0.0,27.9,9.4,2,Tuesday,False,False,None,20,47.5,45.5,7.0,25.7,8,52,Medium,Yes,Yes
2025-03-21 01:21:00,Kolkata,Garia,22.497199,88.363735,Arterial,Fog,0.0,20.2,0.7,1,Friday,False,False,None,25,31.8,59.5,8.6,64.7,12,0,Low,No,Yes
2025-08-25 03:38:00,Mumbai,Borivali,19.127667,72.870831,Commercial,Clear,0.0,37.5,8.2,3,Monday,False,False,None,23,54.8,36.2,9.0,74.8,11,0,Low,No,Yes
2025-11-24 15:56:00,Kolkata,New Town,22.569534,88.367108,Commercial,Fog,0.0,39.1,0.7,15,Monday,False,False,None,145,34.2,59.9,5.9,22.4,63,76,High,Yes,No
2025-12-15 07:30:00,Hyderabad,Charminar,17.31075,78.527893,Highway,Clear,0.0,38.6,8.3,7,Monday,False,False,None,71,42.4,31.6,26.0,52.7,31,19,Low,No,No
2025-06-03 18:19:00,Kolkata,Salt Lake,22.604092,88.286105,Arterial,Cloudy,0.0,39.1,6.2,18,Tuesday,False,True,Evening,476,25.2,64.9,9.9,12.6,160,100,Very High,No,No
2025-11-23 01:43:00,Jaipur,C-Scheme,26.886195,75.724556,Commercial,Clear,0.0,36.4,7.9,1,Sunday,True,False,None,28,33.3,53.2,13.5,73.6,10,0,Low,No,No
2025-04-23 00:57:00,Hyderabad,Kukatpally,17.365165,78.464486,Residential,Cloudy,0.0,31.5,4.7,0,Wednesday,False,False,None,14,38.0,58.5,3.5,57.9,4,4,Low,No,No
2025-02-22 13:20:00,Chennai,Perungudi,13.157307,80.216037,Commercial,Cloudy,0.0,37.6,5.0,13,Saturday,True,False,None,202,32.4,56.4,11.2,37.9,100,55,Medium,No,No
2025-10-12 12:02:00,Ahmedabad,SG Highway,23.007678,72.540634,Residential,Rain,5.8,33.5,5.5,12,Sunday,True,False,None,148,41.2,53.4,5.5,29.1,52,65,Medium,No,Yes
2025-12-21 23:13:00,Pune,Wakad,18.482305,73.801006,Residential,Clear,0.0,31.8,9.9,23,Sunday,True,False,None,218,39.7,56.7,3.7,32.0,99,64,Medium,No,Yes
2025-11-18 18:39:00,Kolkata,Howrah Bridge,22.59074,88.309006,Commercial,Clear,0.0,28.3,8.2,18,Tuesday,False,True,Evening,586,25.0,63.9,11.1,9.0,195,100,Very High,Yes,Yes
2025-06-21 03:19:00,Chennai,Koyambedu,13.134502,80.292625,Arterial,Clear,0.0,19.4,9.1,3,Saturday,True,False,None,16,46.4,42.5,11.1,32.0,6,45,Medium,Yes,No
2025-08-17 05:02:00,Surat,Hazira,21.156657,72.772527,Commercial,Rain,22.1,28.4,5.4,5,Sunday,True,False,None,22,34.7,53.3,12.0,20.9,7,67,High,Yes,Yes
2025-11-24 03:38:00,Pune,Aundh,18.552795,73.893528,Commercial,Clear,0.0,28.0,7.6,3,Monday,False,False,None,28,27.1,59.9,13.1,26.0,11,53,Medium,Yes,No
2025-11-21 20:14:00,Pune,Swargate,18.531083,73.918101,Commercial,Rain,10.1,37.8,6.3,20,Friday,False,False,None,144,39.5,45.9,14.6,32.1,64,61,Medium,No,No
2025-01-22 09:25:00,Bangalore,Whitefield,12.90279,77.564065,Residential,Clear,0.0,34.1,7.9,9,Wednesday,False,True,Morning,342,37.7,57.7,4.6,7.6,127,100,Very High,Yes,No
